@@,itemlabel,item,startdate,enddate
->,Вольга Сяргееўна Паліціка->Вольга Сяргееўна Палітыка,Q26897716,2016-10-11->2016-09-11,2019-12-06
->,Аляксандр Іванавіч Сягоднік,Q26897726,2016-10-11->2016-09-11,2019-12-06
->,Ала Мікалаеўна Сопікава,Q26897729,2016-10-11->2016-09-11,2019-12-06
->,Галіна Васільеўна Філіповіч,Q26897735,2016-10-11->2016-09-11,2019-12-06
->,Аляксандр Уладзіміравіч Цацоха,Q26897737,2016-10-11->2016-09-11,2019-12-06
->,Святлана Уладзіславаўна Чэкан,Q26897739,2016-10-11->2016-09-11,2019-12-06
->,Дзмітрый Яўгенавіч Шаўцоў,Q26897742,2016-10-11->2016-09-11,2019-12-06
->,Уладзіслаў Аляксандравіч Шчэпаў,Q26897745,2016-10-11->2016-09-11,2019-12-06
->,Наталля Васільеўна Гуйвік,Q26897750,2016-10-11->2016-09-11,2019-12-06
->,Алена Іванаўна Астапюк,Q26897751,2016-10-11->2016-09-11,2019-12-06
->,Ганна Анатолеўна Канапацкая->Ганна Анатольеўна Канапацкая,Q26897752,2016-10-11->2016-09-11,2019-12-06
->,Вольга Мікалаеўна Папко,Q26897753,2016-10-11->2016-09-11,2019-12-06
->,Віталь Рыгоравіч Місявец,Q27919177,2016-10-11->2016-09-11,2019-12-06
->,Яўгеній Буніслававіч Адаменка,Q31031142,2016-10-11->2016-09-11,2019-12-06
->,Пётр Аляксеевіч Атрошчанка,Q31031143,2016-10-11->2016-09-11,2019-12-06
->,Аляксандр Сяргеевіч Бабаловіч,Q31031145,2016-10-11->2016-09-11,2019-12-06
->,Васілій Міхайлавіч Баранік->Васіль Міхайлавіч Бараннік,Q31031151,2016-10-11->2016-09-11,2019-12-06
->,Сяргей Валянцінавіч Бобрыкаў,Q31031157,2016-10-11->2016-09-11,2019-12-06
->,Леанід Рыгоравіч Брыч,Q31031161,2016-10-11->2016-09-11,2019-12-06
->,Пётр Андрэевіч Вабішчэвіч,Q31031166,2016-10-11->2016-09-11,2019-12-06
->,Мікалай Андрэевіч Васількоў,Q31031171,2016-10-11->2016-09-11,2019-12-06
->,Віталій Эдуардавіч Власевіч,Q31031175,2016-10-11->2016-09-11,2019-12-06
->,Аксана Вячаславаўна Гайдук,Q31031181,2016-10-11->2016-09-11,2019-12-06
->,Дзмітрый Дзмітрыевіч Гобараў,Q31031186,2016-10-11->2016-09-11,2019-12-06
->,Дзмітрый Міхайлавіч Гурскі,Q31031192,2016-10-11->2016-09-11,2019-12-06
->,Тамара Сяргееўна Далгашэй,Q31031199,2016-10-11->2016-09-11,2019-12-06
->,Анатолій Міхайлавіч Дашко->Анатоль Міхайлавіч Дашко,Q31031202,2016-10-11->2016-09-11,2019-12-06
->,Васілій Мікалаевіч Дземідовіч->Васіль Мікалаевіч Дземідовіч,Q31031207,2016-10-11->2016-09-11,2019-12-06
->,Вячаслаў Іванавіч Дзьячэнка,Q31031211,2016-10-11->2016-09-11,2019-12-06
->,Павел Леанідавіч Ждановіч,Q31031213,2016-10-11->2016-09-11,2019-12-06
->,Наталія Пятроўна Жыбуль,Q31031214,2016-10-11->2016-09-11,2019-12-06
->,Дзмітрый Васільевіч Заблоцкі,Q31031219,2016-10-11->2016-09-11,2019-12-06
->,Сяргей Мікалаевіч Занько,Q31031224,2016-10-11->2016-09-11,2019-12-06
->,Сяргей Рычардавіч Зямчонак,Q31031225,2016-10-11->2016-09-11,2019-12-06
->,Адам Дзмітрыевіч Кавалька,Q31031232,2016-10-11->2016-09-11,2019-12-06
->,Алена Пятроўна Каляснёва,Q31031236,2016-10-11->2016-09-11,2019-12-06
->,Ігар Сяргеевіч Камароўскі,Q31031237,2016-10-11->2016-09-11,2019-12-06
->,Людміла Мікалаеўна Канановіч,Q31031238,2016-10-11->2016-09-11,2019-12-06
->,Ігар Паўлавіч Кананчук,Q31031241,2016-10-11->2016-09-11,2019-12-06
->,Леанід Іванавіч Качына,Q31031242,2016-10-11->2016-09-11,2019-12-06
->,Лілія Вацлаваўна Кір'як,Q31031243,2016-10-11->2016-09-11,2019-12-06
->,Ігар Міхайлавіч Колб,Q31031245,2016-10-11->2016-09-11,2019-12-06
->,Ігар Аляксандравіч Марзалюк,Q3919972,2016-10-11->2016-09-11,2019-12-06
->,Вадзім Анатолевіч Дзевятоўскі->Вадзім Анатольевіч Дзевятоўскі,Q434537,2016-10-11->2016-09-11,2019-12-06
->,Таццяна Раманаўна Якубовіч,Q63113982,2016-10-11->2016-09-11,2019-12-06
->,Леанід Аляксандравіч Цупрык,Q63114188,2016-10-11->2016-09-11,2019-12-06
->,Жанна Уладзіміраўна Стаціўка,Q63114310,2016-10-11->2016-09-11,2019-12-06
->,Анатоль Уладзіміравіч Ткачук,Q63928428,2016-10-11->2016-09-11,2019-12-06
->,Аляксандр Віктаравіч Багдановіч,Q669664,2016-10-11->2016-09-11,2019-12-06
->,Баляслаў Казіміравіч Пірштук,Q70254553,2016-10-11->2016-09-11,2019-12-06
->,Аляксей Мікалаевіч Сокал,Q81376708,2016-10-11->2016-09-11,2019-12-06
->,Анатоль Іванавіч Лукашоў,Q83290172,2016-10-11->2016-09-11,2019-12-06
->,Таццяна Іванаўна Сайганава,Q84314138,2016-10-11->2016-09-11,2019-12-06
->,Людміла Эдуардаўна Макарына-Кібак,Q84314142,2016-10-11->2016-09-11,2019-12-06
->,Ганна Валянцінаўна Старавойтава,Q84314145,2016-10-11->2016-09-11,2019-12-06
->,Людміла Іванаўна Ніжэвіч,Q86095417,2016-10-11->2016-09-11,2019-12-06
->,Юлія Георгіеўна Мурына,Q87490347,2016-10-11->2016-09-11,2019-12-06
->,Вольга Уладзіміраўна Петрашова,Q89394291,2016-10-11->2016-09-11,2019-12-06
->,Ірына Мікалаеўна Кралевіч,Q89410701,2016-10-11->2016-09-11,2019-12-06
->,Іван Аляксеевіч Корж,Q96610113,2016-10-11->2016-09-11,2019-12-06
->,Валянціна Вітальеўна Ражанец,Q99519584,2016-10-11->2016-09-11,2019-12-06
->,Валянціна Вацлаваўна Курсевіч,Q99523122,2016-10-11->2016-09-11,2019-12-06
->,Ігар Феліксавіч Мартынаў,Q99543892,2016-10-11->2016-09-11,2019-12-06
->,Леанід Фёдаравіч Пісанік,Q99617361,2016-10-11->2016-09-11,2019-12-06
->,Аляксандр Іванавіч Маркевіч,Q99669052,2016-10-11->2016-09-11,2019-12-06
->,Ірына Мікалаеўна Рынейская,Q99676927,2016-10-11->2016-09-11,2019-12-06
->,Ігар Леанідавіч Невар,Q99689744,2016-10-11->2016-09-11,2019-12-06
->,Іван Рыгоравіч Рабкавец,Q99690048,2016-10-11->2016-09-11,2019-12-06
->,Таццяна Аляксандраўна Старынская,Q99690272,2016-10-11->2016-09-11,2019-12-06
->,Міхаіл Вячаслававіч Мілаванаў,Q99709541,2016-10-11->2016-09-11,2019-12-06
->,Максім Уладзіміравіч Місько,Q99709884,2016-10-11->2016-09-11,2019-12-06
->,Вольга Віктараўна Мычко,Q99712081,2016-10-11->2016-09-11,2019-12-06
->,Васіль Іванавіч Чэкан,Q99712413,2016-10-11->2016-09-11,2019-12-06
->,Віктар Вікенцьевіч Мірош,Q99716774,2016-10-11->2016-09-11,2019-12-06
->,Віталь Ігаравіч Чудовіч,Q99722985,2016-10-11->2016-09-11,2019-12-06
->,Андрэй Юр'евіч Юніцын,Q99726776,2016-10-11->2016-09-11,2019-12-06
->,Віталь Пятровіч Шылаў,Q99727512,2016-10-11->2016-09-11,2019-12-06
->,Сяргей Лявонцьевіч Пацэвіч,Q99732745,2016-10-11->2016-09-11,2019-12-06
->,Віктар Рамуальдавіч Русак,Q99733158,2016-10-11->2016-09-11,2019-12-06
->,Сяргей Іванавіч Літвін,Q99733787,2016-10-11->2016-09-11,2019-12-06
->,Валянцін Уладзіміравіч Міхневіч,Q99734850,2016-10-11->2016-09-11,2019-12-06
->,Валерый Іосіфавіч Саўко,Q99735587,2016-10-11->2016-09-11,2019-12-06
->,Андрэй Анатольевіч Рыбак,Q99744293,2016-10-11->2016-09-11,2019-12-06
->,Юрый Аляксандравіч Лобач,Q99744301,2016-10-11->2016-09-11,2019-12-06
->,Таццяна Барысаўна Марачкова,Q99744391,2016-10-11->2016-09-11,2019-12-06
->,Іван Станіслававіч Маркевіч,Q99744424,2016-10-11->2016-09-11,2019-12-06
->,Аляксандр Генадзьевіч Старавойтаў,Q99745571,2016-10-11->2016-09-11,2019-12-06
->,Пётр Аляксандравіч Салаўёў,Q99746022,2016-10-11->2016-09-11,2019-12-06
->,Анатоль Пятровіч Хішчанка,Q99748093,2016-10-11->2016-09-11,2019-12-06
->,Валерый Віктаравіч Курсевіч,Q99749521,2016-10-11->2016-09-11,2019-12-06
